reference	sample	size	ex.itsx	ex.wirt	ex.lichen	ex.fun	ex.liquenicola	ex.tra
ITA87PB02D95NL	Leca_poly+N+A243	84	0	0	0	0	0	0
ITA87PB02DQWIU	Teph_atr+N+A361	83	0	0	0	0	0	0
ITA87PB02C23PJ	Rhi_geo+N+A172	83	0	0	0	0	0	0
ITA87PB02DWE5T	Teph_atr+Tae_atr+A809	82	0	0	0	0	0	0
ITA87PB02ECJ2G	Leca_poly+Lich_lec+A434	82	0	0	0	0	0	0
ITA87PB02DCIBF	Leca_intr+N+A360	82	1	1	1	1	0	11
ITA87PB02D9JP1	Umb_cyl+N+A032	81	0	0	0	0	0	0
ITA87PB02DZXMO	Aca_fus+N+A623	80	1	1	1	1	0	11
ITA87PB02EM0WR	Leca_bic+Arth_var+A832	79	0	0	0	0	0	0
ITA87PB02EODG6	Rhi_geo+N+A172	79	0	1	1	0	0	1
ITA87PB02EWLM5	Leca_poly+Lich_lec+A418	78	0	1	1	0	0	1
ITA87PB02D8MDU	Teph_atr+Sky_teph+A280	78	0	0	0	0	0	0
ITA87PB02EMNUX	Leca_poly+N+A243	78	0	0	0	0	0	0
ITA87PB02DHHFY	Umb_cyl+N+A032	78	0	0	0	0	0	0
ITA87PB02CX0WH	Leca_poly+N+A243	76	0	0	0	0	0	0
ITA87PB02EXM5N	Leca_intr+N+A360	75	0	0	0	0	0	0
ITA87PB02C65F2	Leca_intr+N+A360	75	0	0	0	0	0	0
ITA87PB02CZHJA	Leca_poly+Mue_pyg+A670	74	0	0	0	0	0	0
ITA87PB02EUXDZ	Leca_poly+N+A243	74	0	0	0	0	0	0
ITA87PB02CZW5W	Umb_cyl+N+A032	74	1	1	1	1	0	11
ITA87PB02DWCVX	Teph_atr+N+A361	73	0	0	0	0	0	0
ITA87PB02D6QW9	Teph_atr+Sky_teph+A280	73	0	0	0	0	0	0
ITA87PB02ECFJR	Teph_atr+Mue_atr+A440	71	0	0	0	0	0	0
ITA87PB02C159M	Leca_poly+Cer_epi+A482	70	0	0	0	0	0	1
ITA87PB02ERQ64	Leca_poly+N+A243	70	0	0	0	0	0	0
ITA87PB02DJC0Y	Teph_atr+Tae_atr+A809	69	0	0	0	0	0	0
ITA87PB02C1I41	Leci_lap+N+A792	68	0	0	0	0	0	0
ITA87PB02EXXTD	Aspi_myr+N+A420	68	0	1	1	0	0	1
ITA87PB02ERKKC	Teph_atr+Sky_teph+A280	67	0	0	0	0	0	0
ITA87PB02C7YXV	Vari_lac+Stig_eucl+A622	66	0	1	1	0	0	1
ITA87PB02EXBVO	Teph_atr+Sky_teph+A280	65	0	0	0	0	0	0
ITA87PB02DK47R	Psori_con+N+A476	64	0	0	0	0	0	0
ITA87PB02EG0LF	Leca_intr+N+A360	63	0	0	0	0	0	0
ITA87PB02DLGX7	Umb_cyl+N+A032	63	0	0	0	0	0	0
ITA87PB02D4Q5B	Vari_lac+Stig_eucl+A622	62	0	1	1	0	0	1
ITA87PB02D6OE1	Rhi_geo+N+A172	61	0	1	1	0	0	1
ITA87PB02DBNAB	Teph_atr+Sky_teph+A280	60	0	0	0	0	0	0
ITA87PB02EWK55	Teph_atr+Tae_atr+A809	59	0	0	0	0	0	0
ITA87PB02DZCT6	Teph_atr+Sky_teph+A280	59	0	0	0	0	0	0
ITA87PB02EDGP9	Teph_atr+Sky_teph+A280	59	0	0	0	0	0	0
ITA87PB02EFPRC	Leca_poly+Lich_lec+A434	58	0	0	0	0	0	0
ITA87PB02EJUZA	Rhi_geo+N+A172	58	0	1	1	0	0	1
ITA87PB02DYRMV	Umb_cyl+N+A032	58	0	0	0	0	0	0
ITA87PB02DFT43	Teph_atr+Mue_atr+A440	57	0	0	0	0	0	0
ITA87PB02DP2AS	Teph_atr+N+A361	57	1	0	0	1	0	11
ITA87PB02EGRQD	Teph_atr+N+A361	56	1	0	0	1	0	11
ITA87PB02DXN1R	Teph_atr+Sky_teph+A280	56	1	1	1	1	0	11
ITA87PB02CZIF9	Umb_cyl+N+A032	56	0	0	0	0	0	0
ITA87PB02DWR75	Aspi_myr+Sag_fis+A608	55	0	0	0	0	0	1
ITA87PB02DKKDY	Teph_atr+Mue_atr+A440	55	0	0	0	0	0	0
ITA87PB02D40BT	Rhi_geo+Mue_pyg+A405	55	0	1	1	0	0	1
ITA87PB02DLAYI	Leca_intr+N+A360	55	0	0	0	0	0	0
ITA87PB02DFKV6	Leca_schw+N+A227	55	1	1	1	1	0	11
ITA87PB02CZOZO	Umb_cyl+N+A032	55	0	0	0	0	0	0
ITA87PB02EV9DX	Leci_lap+N+A792	54	1	1	1	1	0	11
ITA87PB02C1IIW	Leca_schw+N+A227	54	0	0	0	0	0	0
ITA87PB02C0AIJ	Teph_atr+Sky_teph+A280	53	1	0	0	1	0	11
ITA87PB02D9JK5	Leci_lap+N+A792	52	0	1	1	0	0	1
ITA87PB02EHN4C	Teph_atr+N+A361	52	1	0	0	1	0	11
ITA87PB02C9U7Z	Teph_atr+Sky_teph+A280	52	1	1	1	1	0	11
ITA87PB02D4O68	Teph_atr+Sky_teph+A280	51	0	0	0	0	0	0
ITA87PB02DQ9OZ	Leca_schw+N+A227	51	1	1	1	1	0	11
ITA87PB02DFHQ0	Rhi_geo+Endo_macro+A194	51	0	1	1	0	0	1
ITA87PB02EH43Z	Leca_intr+N+A360	50	1	1	1	1	0	11
ITA87PB02DNQU5	Leca_bic+Arth_var+A832	49	0	1	1	0	0	1
ITA87PB02CW690	Leci_lap+Mue_pyg+A636	49	1	1	1	1	0	11
ITA87PB02DCMSQ	Vari_lac+Stig_eucl+A622	49	1	1	1	1	0	11
ITA87PB02ENLMY	Vari_lac+Stig_eucl+A622	49	0	1	1	0	0	1
ITA87PB02DHI82	Teph_atr+N+A361	49	0	0	0	0	0	0
ITA87PB02ESQBE	Rhi_geo+Endo_macro+A194	49	0	1	1	0	0	1
ITA87PB02CZKF0	Leca_intr+N+A360	47	0	0	0	0	0	0
ITA87PB02C7SBE	Leca_intr+N+A360	46	0	0	0	0	0	0
ITA87PB02DVMS1	Teph_atr+Sky_teph+A280	44	0	0	0	0	0	0
ITA87PB02DFYAK	Teph_atr+N+A361	43	1	0	0	1	0	11
ITA87PB02DL3AV	Teph_atr+Sky_teph+A280	43	1	1	1	1	0	11
ITA87PB02EXFFB	Teph_atr+Sky_teph+A280	41	0	0	0	0	0	0
ITA87PB02DDSC0	Leca_schw+N+A227	41	1	1	1	1	0	11
ITA87PB02C8TJ7	Leca_poly+Lich_lec+A434	40	0	0	0	0	0	0
ITA87PB02EVHO2	Leca_poly+Mue_pyg+A670	39	0	0	0	0	0	0
ITA87PB02EPYEV	Leca_poly+Cer_epi+A482	39	1	1	1	1	0	11
ITA87PB02C2HBS	Teph_atr+N+A361	39	1	1	1	1	0	11
ITA87PB02DX2LE	Teph_atr+N+A361	39	1	1	1	1	0	11
ITA87PB02EAMDH	Leca_intr+N+A360	39	0	1	1	0	0	1
ITA87PB02D601O	Leca_poly+N+A243	39	0	0	0	0	0	0
ITA87PB02D8TWF	Leca_schw+N+A227	39	1	1	1	1	0	11
ITA87PB02EL2VC	Vari_lac+Stig_eucl+A622	38	0	1	1	0	0	1
ITA87PB02EOFXJ	Leca_intr+N+A360	38	1	1	1	1	0	11
ITA87PB02CX9DW	Psori_con+N+A229	38	0	1	1	0	0	1
ITA87PB02DMGH5	Leca_schw+N+A227	38	1	1	1	1	0	11
ITA87PB02DTC69	Psori_con+N+A476	37	1	1	1	1	0	11
ITA87PB02DFT78	Teph_atr+N+A361	37	1	1	1	1	0	11
ITA87PB02DCAXS	Leca_intr+N+A360	37	0	0	0	0	0	0
ITA87PB02DNLOZ	Leca_poly+N+A243	37	0	0	0	0	0	0
ITA87PB02D7549	Leca_poly+N+A243	37	0	0	0	0	0	0
ITA87PB02D62KY	Umb_cyl+N+A032	37	0	0	0	0	0	0
ITA87PB02D5XGL	Aspi_myr+N+A420	36	0	1	1	0	0	1
ITA87PB02DXYS4	Teph_atr+N+A361	36	1	0	0	1	0	11
ITA87PB02D9V7U	Umb_cyl+N+A032	36	1	1	1	1	0	11
ITA87PB02EHBYW	Leca_bic+Arth_var+A832	35	0	0	0	0	0	0
ITA87PB02ENMJI	Teph_atr+N+A361	35	1	0	0	1	0	11
ITA87PB02DOGOY	Leca_schw+N+A227	35	1	1	1	1	0	11
ITA87PB02C00Y7	Teph_atr+Mue_atr+A440	34	0	0	0	0	0	0
ITA87PB02EFJV9	Teph_atr+N+A361	34	1	0	0	1	0	11
ITA87PB02DGESH	Leca_intr+N+A360	34	0	0	0	0	0	0
ITA87PB02DBCMG	Leca_poly+N+A243	34	0	0	0	0	0	0
ITA87PB02D0Z3D	Teph_atr+Tae_atr+A809	33	0	0	0	0	0	0
ITA87PB02DOVZH	Vari_lac+Stig_eucl+A622	33	0	0	0	0	0	0
ITA87PB02DG48W	Vari_lac+Stig_eucl+A622	33	0	0	0	0	0	0
ITA87PB02DOQCK	Leca_bic+N+A368	33	0	1	1	0	0	1
ITA87PB02D0FMI	Leca_intr+N+A360	33	0	0	0	0	0	0
ITA87PB02D1H34	Leca_poly+N+A243	33	1	1	1	1	0	11
ITA87PB02D9SLN	Leca_schw+N+A227	33	1	1	1	1	0	11
ITA87PB02DD5AC	Leca_poly+N+A243	32	0	0	0	0	0	0
ITA87PB02DK30R	Leca_schw+N+A227	32	1	1	1	1	0	11
ITA87PB02DVMD3	Rhi_geo+Endo_macro+A194	32	0	0	0	0	0	0
ITA87PB02C3HT6	Rhi_geo+N+A172	32	0	1	1	0	0	1
ITA87PB02DXKDK	Rhi_geo+N+A172	32	0	1	1	0	0	1
ITA87PB02C2PEI	Vari_lac+Stig_eucl+A622	31	0	0	0	0	0	0
ITA87PB02EDF2K	Vari_lac+Stig_eucl+A622	31	0	1	1	0	0	1
ITA87PB02EH0WI	Vari_lac+Stig_eucl+A622	31	0	1	1	0	0	1
ITA87PB02DGAOM	Aspi_myr+Sag_fis+A608	31	0	0	0	0	0	1
ITA87PB02D1QFV	Leca_poly+Lich_lec+A434	31	0	0	1	0	0	1
ITA87PB02ECCRN	Teph_atr+N+A361	31	0	0	0	0	0	0
ITA87PB02EFSFR	Leca_schw+N+A227	31	1	1	1	1	0	11
ITA87PB02D2J58	Rhi_geo+N+A172	31	0	0	0	0	0	0
ITA87PB02C3FVT	Rhi_geo+N+A172	31	0	0	1	0	0	1
ITA87PB02DXHOU	Vari_lac+Stig_eucl+A622	30	0	0	0	0	0	0
ITA87PB02C42WT	Aspi_myr+Sag_fis+A608	30	0	0	0	0	0	0
ITA87PB02DZDV3	Teph_atr+N+A361	30	1	1	1	1	0	11
ITA87PB02D8WS2	Teph_atr+N+A361	30	1	0	0	1	0	11
ITA87PB02DKP2K	Teph_atr+Sky_teph+A280	30	0	0	0	0	0	0
ITA87PB02D9YMT	Teph_atr+Tae_atr+A809	29	1	1	1	1	0	11
ITA87PB02CX3TL	Teph_atr+Tae_atr+A809	29	0	0	0	0	0	0
ITA87PB02DFKXQ	Aca_fus+N+A623	29	1	1	1	1	0	11
ITA87PB02D6IWS	Leca_poly+Lich_lec+A434	29	0	0	0	0	0	0
ITA87PB02ESTKR	Teph_atr+N+A361	29	1	0	0	1	0	11
ITA87PB02EQFNQ	Vari_lac+Stig_eucl+A622	28	1	1	1	1	0	11
ITA87PB02DG70E	Leca_poly+Cer_epi+A482	28	1	1	1	1	0	11
ITA87PB02EPQN3	Teph_atr+Sky_teph+A280	28	1	1	1	1	0	11
ITA87PB02DC1CI	Leca_schw+N+A227	28	1	1	1	1	0	11
ITA87PB02DAHD0	Rhi_geo+Endo_macro+A194	28	0	1	1	0	0	1
ITA87PB02C3GJX	Leca_poly+Cer_epi+A482	27	0	0	0	0	0	1
ITA87PB02DNBUY	Psori_con+N+A476	27	0	1	1	0	0	1
ITA87PB02DKHFL	Teph_atr+N+A361	27	1	0	0	1	0	11
ITA87PB02EIVJN	Leca_intr+N+A360	27	1	1	1	1	0	11
ITA87PB02ECFYO	Teph_atr+Sky_teph+A280	27	0	0	0	0	0	0
ITA87PB02DSDSB	Teph_atr+Sky_teph+A280	27	1	1	1	1	0	11
ITA87PB02EELVF	Leca_poly+N+A243	27	0	0	0	0	0	0
ITA87PB02D7H9C	Leca_schw+N+A227	27	0	0	0	0	0	0
ITA87PB02EB325	Leca_schw+N+A227	27	1	0	0	1	0	11
ITA87PB02EB5BO	Leca_intr+N+A360	26	0	0	0	0	0	0
ITA87PB02C5KNF	Leca_intr+N+A360	26	0	0	0	0	0	0
ITA87PB02D6D8U	Teph_atr+Sky_teph+A280	26	1	1	1	1	0	11
ITA87PB02C4A0L	Leca_poly+N+A243	26	0	0	0	0	0	0
ITA87PB02EDP9F	Rhi_geo+Endo_macro+A194	26	0	1	1	0	0	1
ITA87PB02C5UTF	Umb_cyl+N+A032	26	0	0	0	0	0	0
ITA87PB02EHND7	Leca_poly+Cer_epi+A482	25	1	1	1	1	0	11
ITA87PB02CXLHC	Leca_bic+N+A368	25	0	1	1	0	0	1
ITA87PB02DBNII	Teph_atr+Sky_teph+A280	25	1	1	1	1	0	11
ITA87PB02EKHWQ	Leca_poly+N+A243	25	0	0	0	0	0	0
ITA87PB02C2W47	Rhi_geo+Endo_macro+A194	25	0	1	1	0	0	1
ITA87PB02ENRMJ	Teph_atr+Tae_atr+A809	24	0	0	0	0	0	0
ITA87PB02ECAPB	Leci_lap+N+A792	24	0	0	0	0	0	0
ITA87PB02C7BKD	Leca_poly+Mue_pyg+A670	24	1	1	1	1	0	11
ITA87PB02C54MP	Leca_poly+Cer_epi+A482	24	0	0	0	0	0	1
ITA87PB02D1732	Teph_atr+N+A361	24	1	1	1	1	0	11
ITA87PB02DVUCB	Teph_atr+Sky_teph+A280	24	0	0	0	0	0	0
ITA87PB02D7FOF	Leca_schw+N+A227	24	1	1	1	1	0	11
ITA87PB02EWESD	Leca_schw+N+A227	24	1	1	1	1	0	11
ITA87PB02DCB0V	Leca_schw+N+A227	24	0	0	0	0	0	0
ITA87PB02DHUDP	Rhi_geo+N+A172	24	0	1	1	0	0	1
ITA87PB02DLT1R	Teph_atr+Tae_atr+A809	23	0	0	0	0	0	0
ITA87PB02DXTMW	Teph_atr+Tae_atr+A809	23	1	1	1	1	0	11
ITA87PB02EGS8I	Leci_lap+N+A792	23	0	1	1	0	0	1
ITA87PB02DC6SC	Leca_poly+Cer_epi+A482	23	1	1	1	1	0	11
ITA87PB02D9GDW	Leca_poly+Cer_epi+A482	23	0	0	0	0	0	1
ITA87PB02DJJGJ	Leca_poly+Lich_lec+A418	23	0	1	1	0	0	1
ITA87PB02DDBT9	Teph_atr+N+A361	23	1	0	0	1	0	11
ITA87PB02ETZTK	Teph_atr+Sky_teph+A280	23	1	0	0	1	0	11
ITA87PB02D55YE	Leca_poly+N+A243	23	0	0	0	0	0	0
ITA87PB02EOWL8	Leca_poly+N+A243	23	0	0	0	0	0	0
ITA87PB02ELDXZ	Leca_schw+N+A227	23	1	1	1	1	0	11
ITA87PB02DEH2F	Leca_schw+N+A227	23	0	0	0	0	0	0
ITA87PB02DEWLB	Rhi_geo+Endo_macro+A194	23	0	0	0	0	0	0
ITA87PB02C3Q85	Leca_bic+Arth_var+A832	22	0	0	0	0	0	0
ITA87PB02EW3MF	Leca_poly+Mue_pyg+A670	22	0	0	0	0	0	0
ITA87PB02DHX2W	Leca_poly+Cer_epi+A482	22	0	0	0	0	0	1
ITA87PB02DVVXI	Leca_poly+Lich_lec+A418	22	0	0	0	0	0	0
ITA87PB02DUU11	Teph_atr+N+A361	22	1	1	1	1	0	11
ITA87PB02EDY5I	Teph_atr+N+A361	22	0	0	0	0	0	0
ITA87PB02EBVWS	Leca_intr+N+A360	22	1	1	1	1	0	11
ITA87PB02DIB0J	Leca_intr+N+A360	22	0	1	1	0	0	1
ITA87PB02C176G	Teph_atr+Sky_teph+A280	22	1	1	1	1	0	11
ITA87PB02ET2GC	Rhi_geo+Endo_macro+A194	22	0	0	0	0	0	0
ITA87PB02CXL1O	Rhi_geo+N+A172	22	0	1	1	0	0	1
ITA87PB02EC8MQ	Umb_cyl+N+A032	22	0	0	1	0	0	1
ITA87PB02D4J7K	Leci_lap+N+A792	21	0	0	0	0	0	0
ITA87PB02DT90R	Aca_fus+N+A623	21	1	1	1	1	0	11
ITA87PB02DL1F9	Leca_intr+N+A360	21	1	1	1	1	0	11
ITA87PB02EBCJB	Teph_atr+Sky_teph+A280	21	1	1	1	1	0	11
ITA87PB02C7686	Leca_poly+N+A243	21	0	0	0	0	0	0
ITA87PB02EAC7E	Teph_atr+Tae_atr+A809	20	0	0	0	0	0	0
ITA87PB02DOZBS	Leci_lap+N+A792	20	0	0	0	0	0	0
ITA87PB02ETF6I	Leca_poly+Mue_pyg+A670	20	0	0	0	0	0	0
ITA87PB02D1TF9	Leca_poly+Mue_pyg+A670	20	1	1	1	1	0	11
ITA87PB02EI36H	Teph_atr+N+A361	20	0	0	0	0	0	0
ITA87PB02EQB2T	Teph_atr+Sky_teph+A280	20	1	0	0	1	0	11
ITA87PB02CX4AR	Leca_poly+N+A243	20	1	0	0	1	0	11
ITA87PB02ESWLJ	Leca_poly+N+A243	20	0	0	0	0	0	0
ITA87PB02EJY1H	Leca_poly+N+A243	20	0	0	0	0	0	0
ITA87PB02EGT8T	Rhi_geo+Endo_macro+A194	20	0	0	0	0	0	0
ITA87PB02DL8ZU	Rhi_geo+N+A172	20	0	1	1	0	0	1
ITA87PB02DH8DD	Umb_cyl+N+A032	20	0	1	1	0	0	1
ITA87PB02CW30O	Leca_bic+Arth_var+A832	19	0	0	1	0	0	1
ITA87PB02EHCOJ	Teph_atr+Tae_atr+A809	19	0	0	0	0	0	0
ITA87PB02EBATY	Leca_poly+Mue_pyg+A670	19	0	0	0	0	0	0
ITA87PB02EVIJ1	Leca_poly+Mue_pyg+A670	19	1	1	1	1	0	11
ITA87PB02EXABD	Vari_lac+Stig_eucl+A622	19	0	0	0	0	0	0
ITA87PB02D7VWF	Vari_lac+Stig_eucl+A622	19	1	1	1	1	0	11
ITA87PB02EPM3Q	Aspi_myr+Sag_fis+A608	19	0	0	0	0	0	1
ITA87PB02DDSJR	Teph_atr+Mue_atr+A440	19	0	0	1	0	0	1
ITA87PB02EOPJ6	Aspi_myr+N+A420	19	0	1	1	0	0	1
ITA87PB02DMS6Q	Rhi_geo+Mue_pyg+A405	19	0	1	1	0	0	1
ITA87PB02EFHDD	Teph_atr+N+A361	19	0	0	0	0	0	0
ITA87PB02DNDS4	Teph_atr+N+A361	19	0	0	0	0	0	0
ITA87PB02DETFP	Leca_intr+N+A360	19	0	0	0	0	0	0
ITA87PB02EL7LN	Teph_atr+Sky_teph+A280	19	1	0	0	1	0	11
ITA87PB02DSX1F	Teph_atr+Sky_teph+A280	19	0	0	0	0	0	0
ITA87PB02EIMDK	Leca_poly+N+A243	19	1	1	1	1	0	11
ITA87PB02DSAXY	Leca_schw+N+A227	19	1	1	1	1	0	11
ITA87PB02EAZEG	Rhi_geo+N+A172	19	0	1	1	0	0	1
ITA87PB02C6PG9	Rhi_geo+N+A172	19	0	1	1	0	0	1
ITA87PB02DC95Q	Leca_bic+Arth_var+A832	18	0	1	1	0	0	1
ITA87PB02DNTFJ	Teph_atr+Tae_atr+A809	18	1	1	1	1	0	11
ITA87PB02DF3KU	Teph_atr+Tae_atr+A809	18	0	0	0	0	0	0
ITA87PB02DHL8W	Leca_poly+Mue_pyg+A670	18	0	0	0	0	0	0
ITA87PB02D286Z	Vari_lac+Stig_eucl+A622	18	1	1	1	1	0	11
ITA87PB02DGQSE	Vari_lac+Stig_eucl+A622	18	1	0	1	1	0	11
ITA87PB02C8Z92	Teph_atr+Mue_atr+A440	18	0	0	0	0	0	0
ITA87PB02C5F2E	Leca_poly+Lich_lec+A434	18	0	0	0	0	0	0
ITA87PB02DVXMY	Teph_atr+N+A361	18	0	0	0	0	0	0
ITA87PB02C94WV	Teph_atr+N+A361	18	1	1	1	1	0	11
ITA87PB02D0JA4	Teph_atr+N+A361	18	0	0	1	0	0	1
ITA87PB02C2IK7	Leca_intr+N+A360	18	0	0	0	0	0	0
ITA87PB02EERDM	Teph_atr+Sky_teph+A280	18	1	1	1	1	0	11
ITA87PB02DXCNI	Teph_atr+Sky_teph+A280	18	1	0	0	1	0	11
ITA87PB02DLIRC	Teph_atr+Sky_teph+A280	18	1	1	1	1	0	11
ITA87PB02D1XHP	Teph_atr+Sky_teph+A280	18	1	1	1	1	0	11
ITA87PB02DV4CG	Teph_atr+Sky_teph+A280	18	0	0	0	0	0	0
ITA87PB02EL79M	Leca_poly+N+A243	18	1	1	1	1	0	11
ITA87PB02DVIL9	Leca_schw+N+A227	18	1	1	1	1	0	11
ITA87PB02D9XTK	Leca_schw+N+A227	18	0	0	0	0	0	0
ITA87PB02ET202	Rhi_geo+Endo_macro+A194	18	1	0	0	1	0	11
ITA87PB02DZGLL	Rhi_geo+Endo_macro+A194	18	0	0	0	0	0	0
ITA87PB02D4R6O	Rhi_geo+N+A172	18	0	0	0	0	0	0
ITA87PB02D9ZD6	Teph_atr+Tae_atr+A809	17	0	0	0	0	0	0
ITA87PB02EQXD6	Teph_atr+Tae_atr+A809	17	0	0	0	0	0	0
ITA87PB02CZK8X	Leca_poly+Mue_pyg+A670	17	0	0	0	0	0	0
ITA87PB02EUYV6	Vari_lac+Stig_eucl+A622	17	1	1	1	1	0	11
ITA87PB02C8CPQ	Vari_lac+Stig_eucl+A622	17	1	1	1	1	0	11
ITA87PB02EI1TX	Aspi_myr+Sag_fis+A608	17	0	0	0	0	0	0
ITA87PB02D5FRR	Psori_con+N+A476	17	0	0	0	0	0	0
ITA87PB02DXVYM	Leca_poly+Lich_lec+A418	17	0	0	0	0	0	0
ITA87PB02DYEGF	Teph_atr+N+A361	17	1	0	0	1	0	11
ITA87PB02DSBUZ	Leca_intr+N+A360	17	0	0	0	0	0	0
ITA87PB02D7WZC	Leca_intr+N+A360	17	1	1	1	1	0	11
ITA87PB02DDC7J	Leca_intr+N+A360	17	1	1	1	1	0	11
ITA87PB02C2ZNS	Leca_intr+N+A360	17	1	1	1	1	0	11
ITA87PB02ETM6O	Leca_intr+N+A360	17	1	1	1	1	0	11
ITA87PB02D4IJ1	Teph_atr+Sky_teph+A280	17	1	0	0	1	0	11
ITA87PB02CZ3XC	Teph_atr+Sky_teph+A280	17	0	0	0	0	0	0
ITA87PB02EI63O	Teph_atr+Sky_teph+A280	17	1	1	1	1	0	11
ITA87PB02DJFB0	Leca_schw+N+A227	17	1	1	1	1	0	11
ITA87PB02EBCI7	Leca_schw+N+A227	17	1	1	1	1	0	11
ITA87PB02D8C0W	Leca_schw+N+A227	17	0	0	0	0	0	0
ITA87PB02C7EXM	Leca_schw+N+A227	17	1	1	1	1	0	11
ITA87PB02C0VUG	Rhi_geo+Endo_macro+A194	17	0	1	1	0	0	1
ITA87PB02DGQ5M	Can_vit+N+A138	17	0	0	0	0	0	0
ITA87PB02ELB9H	Teph_atr+Tae_atr+A809	16	0	0	0	0	0	0
ITA87PB02C9FUH	Teph_atr+Tae_atr+A809	16	1	1	1	1	0	11
ITA87PB02EKB44	Leca_poly+Mue_pyg+A670	16	1	0	0	1	0	11
ITA87PB02DU952	Leca_poly+Mue_pyg+A670	16	0	0	0	0	0	0
ITA87PB02EPOSO	Vari_lac+Stig_eucl+A622	16	1	1	1	1	0	11
ITA87PB02D8O9G	Vari_lac+Stig_eucl+A622	16	1	1	1	1	0	11
ITA87PB02DZ7WI	Vari_lac+Stig_eucl+A622	16	0	1	1	0	0	1
ITA87PB02ELLIY	Leca_poly+Cer_epi+A482	16	1	1	1	1	0	11
ITA87PB02D4XE8	Teph_atr+N+A361	16	0	0	0	0	0	0
ITA87PB02D1TUQ	Leca_intr+N+A360	16	1	1	1	1	0	11
ITA87PB02D7LK9	Leca_intr+N+A360	16	0	0	0	0	0	0
ITA87PB02DJIZJ	Teph_atr+Sky_teph+A280	16	1	1	1	1	0	11
ITA87PB02DBRN3	Leca_poly+N+A243	16	0	0	0	0	0	0
ITA87PB02EWY63	Leca_poly+N+A243	16	0	0	0	0	0	0
ITA87PB02DYKKC	Leca_schw+N+A227	16	1	1	1	1	0	11
ITA87PB02C3N39	Leca_schw+N+A227	16	0	0	0	0	0	0
ITA87PB02EUQMI	Leca_schw+N+A227	16	1	1	1	1	0	11
ITA87PB02EU149	Rhi_geo+Endo_macro+A194	16	1	0	0	1	0	11
ITA87PB02CW70D	Rhi_geo+N+A172	16	0	1	1	0	0	1
ITA87PB02DQOH9	Rhi_geo+N+A172	16	0	1	1	0	0	1
ITA87PB02DI8G8	Rhi_geo+N+A172	16	0	1	1	0	0	1
ITA87PB02DX6P1	Umb_cyl+N+A032	16	0	0	0	0	0	0
ITA87PB02EPHEW	Umb_cyl+N+A032	16	1	1	1	1	0	11
ITA87PB02DEIZ0	Leca_bic+Arth_var+A832	15	0	0	0	0	0	0
ITA87PB02C9BUY	Teph_atr+Tae_atr+A809	15	0	0	0	0	0	0
ITA87PB02DD2JJ	Teph_atr+Tae_atr+A809	15	0	0	0	0	0	0
ITA87PB02EI7BU	Leca_poly+Mue_pyg+A670	15	0	0	0	0	0	0
ITA87PB02C96BH	Leca_poly+Mue_pyg+A670	15	0	0	0	0	0	0
ITA87PB02D9PRT	Aca_fus+N+A623	15	1	1	1	1	0	11
ITA87PB02EB6GF	Aca_fus+N+A623	15	1	1	1	1	0	11
ITA87PB02EM8YZ	Vari_lac+Stig_eucl+A622	15	0	0	0	0	0	0
ITA87PB02DCML1	Aspi_myr+Sag_fis+A608	15	0	1	1	0	0	1
ITA87PB02C0Q21	Aspi_myr+Sag_fis+A608	15	0	1	1	0	0	1
ITA87PB02DQVBK	Aspi_myr+Sag_fis+A608	15	0	1	1	0	0	1
ITA87PB02C6TZ0	Leca_poly+Cer_epi+A482	15	1	1	1	1	0	11
ITA87PB02C8NM6	Aspi_myr+N+A420	15	0	0	0	0	0	1
ITA87PB02EB6PC	Aspi_myr+N+A420	15	0	0	0	0	0	1
ITA87PB02DAMRU	Rhi_geo+Mue_pyg+A405	15	0	1	1	0	0	1
ITA87PB02D34X3	Teph_atr+N+A361	15	1	1	1	1	0	11
ITA87PB02C70VR	Teph_atr+N+A361	15	0	0	0	0	0	0
ITA87PB02CZ7I3	Leca_intr+N+A360	15	1	1	1	1	0	11
ITA87PB02DLHF1	Leca_intr+N+A360	15	0	0	0	0	0	0
ITA87PB02DLJIN	Leca_poly+N+A243	15	0	0	0	0	0	0
ITA87PB02CXQBE	Psori_con+N+A229	15	0	0	0	0	0	0
ITA87PB02CW44Q	Psori_con+N+A229	15	0	1	1	0	0	1
ITA87PB02DPD2D	Leca_schw+N+A227	15	0	0	0	0	0	0
ITA87PB02DAQJJ	Can_vit+N+A138	15	0	0	1	0	0	1
ITA87PB02DNS11	Umb_cyl+N+A032	15	0	0	0	0	0	0
ITA87PB02CW3T7	Leci_lap+N+A792	14	0	0	0	0	0	0
ITA87PB02CXRFX	Leca_poly+Mue_pyg+A670	14	1	1	1	1	0	11
ITA87PB02C8IQ5	Leci_lap+Mue_pyg+A636	14	0	0	0	0	0	0
ITA87PB02D8SAL	Vari_lac+Stig_eucl+A622	14	0	1	1	0	0	1
ITA87PB02DFWYL	Vari_lac+Stig_eucl+A622	14	0	1	1	0	0	1
ITA87PB02EN5KH	Vari_lac+Stig_eucl+A622	14	1	1	1	1	0	11
ITA87PB02DL274	Aspi_myr+Sag_fis+A608	14	0	0	0	0	0	0
ITA87PB02EL8Y2	Leca_poly+Cer_epi+A482	14	1	0	0	1	0	11
ITA87PB02D4G33	Leca_poly+Lich_lec+A434	14	0	0	0	0	0	0
